filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 27_40X_DG,1.0,1.0,2.210526315789474,2.3013698630136985,1,0,1,76,37.166595458984375,0.5568504333496094
DSB Iba1 28_40X_CA1,0.3333333333333333,1.0,1.763157894736842,2.4814814814814814,1,2,3,38,1.17950439453125,1.683807373046875
DSB Iba1 28_40X_CA3,0.5,1.0,0.5967741935483871,1.48,1,1,2,62,1.036834716796875,1.628875732421875
DSB Iba1 28_40X_CTX1,0.5,1.5,0.7865168539325843,1.5217391304347827,2,4,6,89,1.6277313232421875,2.3891448974609375
DSB Iba1 28_40X_CTX2,1.0,2.0,1.0282485875706215,2.0,4,4,8,177,0.6724357604980469,1.6912460327148438
DSB Iba1 28_40X_CTX3,1.1428571428571428,1.3333333333333333,1.3789473684210527,1.9264705882352942,6,1,7,190,0.9607315063476562,1.6544342041015625
DSB Iba1 28_40X_DG,1.8571428571428572,2.1666666666666665,2.8551401869158877,3.1015228426395938,12,2,14,214,4.607105255126953,5.560779571533203
DSB Iba1 29_40X_CA1,1.6666666666666667,2.0,0.8416666666666667,1.2625,5,1,6,120,0.8039474487304688,1.3423919677734375
DSB Iba1 29_40X_CA3,1.0,1.3333333333333333,0.6851851851851852,1.4509803921568627,3,1,4,108,0.6873130798339844,1.2291908264160156
DSB Iba1 29_40X_CTX1,1.2857142857142858,1.8,0.896551724137931,1.5,10,4,14,174,0.9842872619628906,3.827953338623047
DSB Iba1 29_40X_CTX2,1.45,1.9333333333333333,1.2598870056497176,1.7421875,15,5,20,177,1.3653755187988281,5.915069580078125
DSB Iba1 29_40X_CTX3,0.8181818181818182,1.0,0.6209150326797386,1.2837837837837838,9,2,11,153,0.4662513732910156,2.703857421875
DSB Iba1 29_40X_DG,1.5,1.8,1.2704918032786885,1.6145833333333333,5,1,6,244,2.083301544189453,1.4510154724121094
DSB Iba1 30_40X_CA1,0.0,,0.6698113207547169,1.392156862745098,0,3,3,106,0.42133331298828125,1.0171890258789062
DSB Iba1 30_40X_CA3,1.5,2.0,0.9,1.6,3,1,4,80,0.7200241088867188,0.7280349731445312
DSB Iba1 30_40X_CTX1,1.1176470588235294,2.111111111111111,0.5245901639344263,1.2307692307692308,9,8,17,183,0.49762725830078125,1.9330024719238281
DSB Iba1 30_40X_CTX2,0.6666666666666666,1.6,0.6267942583732058,1.3232323232323233,5,7,12,209,0.5642890930175781,1.5885353088378906
DSB Iba1 30_40X_CTX3,0.9090909090909091,2.0,0.40555555555555556,1.4038461538461537,5,6,11,180,0.2711296081542969,0.988006591796875
DSB Iba1 30_40X_DG,1.3333333333333333,2.0,1.3018018018018018,1.864516129032258,2,1,3,222,1.5737533569335938,1.3502120971679688
DSB Iba1 31_40X_CA1,0.6666666666666666,1.0,1.1,1.5052631578947369,4,2,6,130,0.9081840515136719,2.808094024658203
DSB Iba1 31_40X_CA3,,,1.00625,1.4504504504504505,0,0,0,160,1.42059326171875,0.7117271423339844
DSB Iba1 31_40X_CTX1,0.8,2.0,0.509090909090909,1.2,4,6,10,165,0.45013427734375,2.398967742919922
DSB Iba1 31_40X_CTX2,0.7692307692307693,1.25,0.6698113207547169,1.3027522935779816,8,5,13,211,0.5597114562988281,1.9811630249023438
DSB Iba1 31_40X_CTX3,0.7142857142857143,1.25,0.983739837398374,1.635135135135135,4,3,7,123,0.7208824157714844,2.2829055786132812
DSB Iba1 31_40X_DG,1.7,2.125,1.9288888888888889,2.2371134020618557,8,2,10,225,2.1633148193359375,2.8985023498535156
DSB Iba1 32_40X_CA1,3.0,3.0,4.875862068965517,5.01418439716312,17,0,17,145,24.217510223388672,8.214569091796875
DSB Iba1 32_40X_CA3,2.125,2.2666666666666666,4.089285714285714,4.089285714285714,15,1,16,112,35.25991439819336,9.104537963867188
DSB Iba1 32_40X_CTX1,2.8055555555555554,2.9705882352941178,4.640316205533597,4.753036437246964,34,2,36,253,26.068115234375,10.881519317626953
DSB Iba1 32_40X_CTX2,1.7551020408163265,1.8695652173913044,2.7476635514018692,2.76056338028169,46,3,49,214,45.59593200683594,12.40530014038086
DSB Iba1 32_40X_CTX3,2.6129032258064515,2.892857142857143,4.610169491525424,4.945454545454545,28,3,31,177,16.32986068725586,8.271980285644531
DSB Iba1 32_40X_DG,2.1176470588235294,2.3225806451612905,3.7548076923076925,4.046632124352332,31,3,34,208,20.56293487548828,14.037418365478516
DSB Iba1 33_40X_CA1,0.8,1.3333333333333333,0.8928571428571429,1.3333333333333333,3,2,5,112,0.8049964904785156,1.68304443359375
DSB Iba1 33_40X_CA3,1.2,1.5,1.0239520958083832,1.425,4,1,5,167,1.3813972473144531,1.3888359069824219
DSB Iba1 33_40X_CTX1,0.875,1.75,0.7230769230769231,1.2818181818181817,4,4,8,195,1.5479087829589844,0.7829666137695312
DSB Iba1 33_40X_CTX2,1.3076923076923077,1.7,1.3617021276595744,2.0,10,3,13,188,1.5409469604492188,1.9282341003417969
DSB Iba1 33_40X_CTX3,1.0,1.4,0.9084507042253521,1.5925925925925926,5,2,7,142,0.8223533630371094,1.8702507019042969
DSB Iba1 33_40X_DG,1.7142857142857142,3.0,1.8395522388059702,2.0889830508474576,4,3,7,268,3.1828880310058594,2.41546630859375
DSB Iba1 34_40X_CA1,3.0,3.0,4.4338235294117645,4.603053435114504,8,0,8,136,11.618709564208984,3.2530784606933594
DSB Iba1 34_40X_CA3,2.5,2.5,4.725663716814159,4.944444444444445,4,0,4,226,18.45865249633789,2.9366493225097656
DSB Iba1 34_40X_CTX1,2.225806451612903,2.875,3.471042471042471,4.031390134529148,24,7,31,259,9.898662567138672,4.449748992919922
DSB Iba1 34_40X_CTX2,2.3548387096774195,2.607142857142857,3.6108597285067874,3.7289719626168223,28,3,31,221,30.911731719970703,6.43463134765625
DSB Iba1 34_40X_CTX3,2.142857142857143,2.3076923076923075,2.4946236559139785,2.6820809248554913,26,2,28,186,8.549880981445312,5.295372009277344
DSB Iba1 34_40X_DG,2.130434782608696,2.227272727272727,4.443786982248521,4.635802469135802,22,1,23,169,13.27676773071289,5.433464050292969
DSB Iba1 35_40X_CA1,0.16666666666666666,1.0,0.4772727272727273,1.4,1,5,6,132,0.7157325744628906,1.7550468444824219
DSB Iba1 35_40X_CA3,1.3125,1.9090909090909092,3.238095238095238,3.71875,11,5,16,147,13.22774887084961,8.832359313964844
DSB Iba1 35_40X_CTX1,0.9230769230769231,1.7142857142857142,0.7389162561576355,1.7045454545454546,7,6,13,203,0.7575035095214844,2.875041961669922
DSB Iba1 35_40X_CTX2,2.1964285714285716,2.2777777777777777,2.534188034188034,2.671171171171171,54,2,56,234,23.384380340576172,17.087173461914062
DSB Iba1 35_40X_CTX3,1.6666666666666667,1.7857142857142858,3.3229813664596275,3.5906040268456376,42,3,45,161,13.570690155029297,14.256668090820312
DSB Iba1 35_40X_DG,2.0,2.1578947368421053,3.114406779661017,3.340909090909091,38,3,41,236,13.68703842163086,17.794036865234375
DSB Iba1 36_40X_CA1,1.1,1.375,1.1729323308270676,1.56,8,2,10,133,1.4990806579589844,1.5172958374023438
DSB Iba1 36_40X_CA3,0.5,2.0,0.9607843137254902,1.380281690140845,1,3,4,102,1.174163818359375,0.7768630981445312
DSB Iba1 36_40X_CTX1,1.2941176470588236,1.5714285714285714,2.004854368932039,2.4437869822485205,14,3,17,206,2.8151512145996094,2.6015281677246094
DSB Iba1 36_40X_CTX2,1.5,2.1666666666666665,1.316326530612245,1.7551020408163265,18,8,26,196,2.0681381225585938,3.3235549926757812
DSB Iba1 36_40X_CTX3,1.1428571428571428,1.3333333333333333,1.15,1.556390977443609,6,1,7,180,1.3293266296386719,1.8152236938476562
DSB Iba1 36_40X_DG,5.0,5.0,2.083720930232558,2.357894736842105,5,0,5,215,4.043292999267578,1.2441635131835938
DSB Iba1 37_40X_CA1,0.8571428571428571,1.5,1.3237410071942446,2.271604938271605,4,3,7,139,1.2406349182128906,0.7815361022949219
DSB Iba1 37_40X_CA3,0.5555555555555556,1.0,1.6016949152542372,2.486842105263158,5,4,9,118,1.8404960632324219,2.1117210388183594
DSB Iba1 37_40X_CTX1,1.5833333333333333,2.111111111111111,1.5961538461538463,2.141935483870968,9,3,12,208,2.520465850830078,1.9052505493164062
DSB Iba1 37_40X_CTX2,1.4782608695652173,1.7894736842105263,2.1631799163179917,2.5467980295566504,19,4,23,239,5.1082611083984375,4.483890533447266
DSB Iba1 37_40X_CTX3,1.2,2.0,1.55,2.009259259259259,15,10,25,140,3.800201416015625,3.932952880859375
DSB Iba1 37_40X_DG,1.4,2.0,2.4065934065934065,2.8627450980392157,7,3,10,182,4.963588714599609,1.9268989562988281
DSB Iba1 38_40X_DG,1.0,1.0,1.25,1.25,3,0,3,36,36.49396896362305,0.9847640991210938
DSB Iba1 39_40X_CA1,0.75,3.0,0.7411764705882353,1.1886792452830188,1,3,4,85,0.7749557495117188,0.8275032043457031
DSB Iba1 39_40X_CA3,0.5,1.0,0.8026315789473685,1.326086956521739,2,2,4,76,1.0321617126464844,0.6876945495605469
DSB Iba1 39_40X_CTX1,0.0,,0.4090909090909091,1.1020408163265305,0,2,2,132,0.4506111145019531,0.20627975463867188
DSB Iba1 39_40X_CTX2,0.0,,0.38509316770186336,1.1272727272727272,0,3,3,161,0.3875732421875,0.182342529296875
DSB Iba1 39_40X_CTX3,1.0,1.0,0.26356589147286824,1.0,1,0,1,129,0.2254486083984375,0.10547637939453125
DSB Iba1 39_40X_DG,1.2857142857142858,1.5,1.0105820105820107,1.5158730158730158,6,1,7,189,1.4722824096679688,1.1872291564941406
DSB Iba1 40_40X_CA1,0.6666666666666666,1.0,0.4140625,1.0816326530612246,2,1,3,128,0.4599571228027344,0.9119987487792969
DSB Iba1 40_40X_CA3,0.7142857142857143,1.0,0.7777777777777778,1.3404255319148937,5,2,7,81,0.5597114562988281,1.2095451354980469
DSB Iba1 40_40X_CTX1,0.95,1.7272727272727273,0.6818181818181818,1.381578947368421,11,9,20,154,0.6749153137207031,2.933025360107422
DSB Iba1 40_40X_CTX2,1.0909090909090908,2.0,0.6666666666666666,1.2658227848101267,6,5,11,150,0.5100250244140625,2.773284912109375
DSB Iba1 40_40X_CTX3,1.5454545454545454,1.7,0.7453416149068323,1.3186813186813187,20,2,22,161,0.711822509765625,3.755664825439453
DSB Iba1 40_40X_DG,1.25,1.6666666666666667,1.3991769547325104,1.642512077294686,3,1,4,243,2.08282470703125,0.44403076171875
DSB Iba1 41_40X_CA1,0.0,,0.7946428571428571,1.1710526315789473,0,1,1,112,0.7174491882324219,0.3008842468261719
DSB Iba1 41_40X_CA3,1.0,1.0,0.5714285714285714,1.2972972972972974,2,0,2,84,0.4147529602050781,0.39577484130859375
DSB Iba1 41_40X_CTX1,,,0.11009174311926606,1.0,0,0,0,109,0.066375732421875,0.005054473876953125
DSB Iba1 41_40X_CTX2,0.0,,0.16149068322981366,1.1304347826086956,0,3,3,161,0.07305145263671875,0.14200210571289062
DSB Iba1 41_40X_CTX3,1.0,1.3333333333333333,0.21428571428571427,1.2,3,1,4,112,0.08687973022460938,0.5166053771972656
DSB Iba1 41_40X_DG,1.2,1.2,1.4579831932773109,1.8167539267015707,5,0,5,238,2.2176742553710938,0.5684852600097656
DSB Iba1 42_40X_CA1,,,0.4409448818897638,1.12,0,0,0,127,0.5374908447265625,0.3268241882324219
DSB Iba1 42_40X_CA3,0.3333333333333333,1.0,0.8148148148148148,1.375,1,2,3,81,0.6807327270507812,0.5408287048339844
DSB Iba1 42_40X_CTX1,0.7142857142857143,1.6666666666666667,0.5170454545454546,1.1666666666666667,3,4,7,176,0.4649162292480469,0.4566192626953125
DSB Iba1 42_40X_CTX2,0.7,1.4,0.5333333333333333,1.2307692307692308,5,5,10,150,0.4080772399902344,1.2285232543945312
DSB Iba1 42_40X_CTX3,0.5,1.0,0.7307692307692307,1.3380281690140845,2,2,4,130,0.6461143493652344,0.7043838500976562
DSB Iba1 42_40X_DG,1.25,1.6666666666666667,0.984375,1.5241935483870968,3,1,4,192,1.3035774230957031,0.5826950073242188
DSB Iba1 43_40X_CA1,0.5,1.5,0.3783783783783784,1.0769230769230769,2,4,6,111,0.3113746643066406,2.3446083068847656
DSB Iba1 43_40X_CA3,0.0,,1.311764705882353,1.7153846153846153,0,1,1,170,2.048969268798828,4.016590118408203
DSB Iba1 43_40X_CTX1,2.2,3.0555555555555554,1.4669811320754718,2.2214285714285715,18,7,25,212,1.3188362121582031,9.832191467285156
DSB Iba1 43_40X_CTX2,0.2777777777777778,1.25,0.48366013071895425,1.1384615384615384,4,14,18,153,0.3693580627441406,5.849933624267578
DSB Iba1 43_40X_CTX3,1.1666666666666667,2.0,0.973404255319149,1.811881188118812,7,5,12,188,0.8925437927246094,5.414009094238281
DSB Iba1 43_40X_DG,2.090909090909091,2.1904761904761907,2.8705357142857144,3.0913461538461537,21,1,22,224,3.8147926330566406,10.766029357910156
DSB Iba1 44_40X_CA1,1.2692307692307692,1.32,1.5436893203883495,1.5588235294117647,25,1,26,103,71.6085433959961,16.74947738647461
DSB Iba1 44_40X_CA3,1.4666666666666666,1.4666666666666666,1.8518518518518519,1.8518518518518519,15,0,15,54,81.05602264404297,20.213794708251953
DSB Iba1 44_40X_CTX1,1.164179104477612,1.164179104477612,1.3911111111111112,1.3911111111111112,67,0,67,225,83.38785171508789,36.57646179199219
DSB Iba1 44_40X_DG,1.236842105263158,1.236842105263158,1.7065217391304348,1.7065217391304348,38,0,38,92,45.105743408203125,27.547836303710938
DSB Iba1 45_40X_CA1,1.4545454545454546,2.0,2.3728813559322033,2.857142857142857,8,3,11,118,1.8074989318847656,4.679775238037109
DSB Iba1 45_40X_CA3,0.6666666666666666,1.0,1.7016129032258065,2.511904761904762,2,1,3,124,1.5021324157714844,3.8399696350097656
DSB Iba1 45_40X_CTX1,0.6875,1.375,0.6230366492146597,1.4337349397590362,8,8,16,191,0.8280754089355469,3.019428253173828
DSB Iba1 45_40X_CTX2,0.9545454545454546,1.75,0.4861878453038674,1.2753623188405796,12,10,22,181,0.4374504089355469,3.1492233276367188
DSB Iba1 45_40X_CTX3,0.6,1.8,0.5172413793103449,1.3432835820895523,5,10,15,174,0.37746429443359375,2.377605438232422
DSB Iba1 45_40X_DG,1.5,2.0,2.638888888888889,2.841880341880342,9,3,12,252,4.353618621826172,5.853366851806641
DSB Iba1 46_40X_CA1,1.8571428571428572,2.0,2.969465648854962,3.0155038759689923,26,2,28,131,48.19374084472656,18.33963394165039
DSB Iba1 46_40X_CA3,2.15625,2.4642857142857144,3.8620689655172415,4.266666666666667,28,4,32,116,18.149757385253906,13.604450225830078
DSB Iba1 46_40X_CTX1,1.819672131147541,1.85,2.549107142857143,2.5954545454545452,60,1,61,224,58.10279846191406,22.077465057373047
DSB Iba1 46_40X_CTX2,1.7352941176470589,1.8153846153846154,2.1223628691983123,2.168103448275862,65,3,68,237,64.41020965576172,23.183631896972656
DSB Iba1 46_40X_CTX3,1.9166666666666667,1.9827586206896552,2.9310344827586206,3.0088495575221237,58,2,60,232,45.4249382019043,17.224788665771484
DSB Iba1 46_40X_DG,1.4230769230769231,1.4230769230769231,2.443609022556391,2.443609022556391,52,0,52,133,52.95248031616211,26.366519927978516
DSB Iba1 47_40X_CA1,0.7272727272727273,1.6,1.4266666666666667,2.276595744680851,5,6,11,150,3.0524253845214844,4.328441619873047
DSB Iba1 47_40X_CA3,1.0,1.5,3.537878787878788,4.207207207207207,8,4,12,132,5.192661285400391,6.425285339355469
DSB Iba1 47_40X_CTX1,0.5384615384615384,1.75,0.6884057971014492,1.596638655462185,8,18,26,276,0.7054328918457031,3.681182861328125
DSB Iba1 47_40X_CTX2,2.0535714285714284,2.2549019607843137,2.983050847457627,3.171171171171171,51,5,56,236,18.903064727783203,12.589359283447266
DSB Iba1 47_40X_CTX3,1.5142857142857142,2.0384615384615383,1.7647058823529411,2.0754716981132075,26,9,35,187,5.331134796142578,9.539127349853516
DSB Iba1 47_40X_DG,2.3333333333333335,2.3333333333333335,3.576923076923077,3.661417322834646,9,0,9,130,22.7813720703125,7.6412200927734375
DSB Iba1 48_40X_CA1,1.5,2.25,1.2452830188679245,1.6296296296296295,4,2,6,106,0.7757186889648438,2.2796630859375
DSB Iba1 48_40X_CA3,,,0.7,1.4,0,0,0,70,0.5895614624023438,1.7281532287597656
DSB Iba1 48_40X_CTX1,1.3214285714285714,1.6818181818181819,0.8157894736842105,1.3247863247863247,22,6,28,190,0.8686065673828125,3.4549713134765625
DSB Iba1 48_40X_CTX2,1.2352941176470589,1.9090909090909092,0.8715596330275229,1.3571428571428572,11,6,17,218,1.1111259460449219,2.63214111328125
DSB Iba1 48_40X_CTX3,1.0555555555555556,1.5833333333333333,0.8941798941798942,1.4444444444444444,12,6,18,189,1.1597633361816406,2.431201934814453
DSB Iba1 48_40X_DG,2.0,2.25,2.10077519379845,2.3668122270742358,8,1,9,258,2.8412818908691406,3.853130340576172
DSB Iba1 49_40X_CA1,2.0714285714285716,2.0714285714285716,2.4728682170542635,2.552,14,0,14,129,44.43187713623047,4.833316802978516
DSB Iba1 49_40X_CA3,0.8666666666666667,1.8571428571428572,2.4311926605504586,3.8405797101449277,7,8,15,109,4.161643981933594,4.696941375732422
