filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 40_40X_CTX2,0.8181818181818182,1.8,0.6242038216560509,1.240506329113924,5,6,11,156,0.5100250244140625,3.7548065185546875
DSB Iba1 40_40X_CTX3,1.375,1.5714285714285714,0.6486486486486487,1.2903225806451613,21,3,24,185,0.711822509765625,4.794597625732422
DSB Iba1 40_40X_DG,1.8,2.25,1.189102564102564,1.5142857142857142,4,1,5,311,2.08282470703125,0.7130622863769531
DSB Iba1 41_40X_CA1,0.5,1.0,0.6225165562913907,1.1898734177215189,2,2,4,151,0.7174491882324219,0.4645347595214844
DSB Iba1 41_40X_CA3,0.5,1.0,0.5,1.3513513513513513,2,2,4,100,0.4147529602050781,0.6657600402832031
DSB Iba1 41_40X_CTX1,,,0.0736196319018405,1.0,0,0,0,163,0.066375732421875,0.01621246337890625
DSB Iba1 41_40X_CTX2,0.0,,0.14054054054054055,1.1304347826086956,0,3,3,185,0.07305145263671875,0.2507209777832031
DSB Iba1 41_40X_CTX3,0.6,1.5,0.17857142857142858,1.1904761904761905,2,3,5,140,0.08687973022460938,0.83465576171875
DSB Iba1 41_40X_DG,1.0,1.0,1.0633608815426998,1.413919413919414,6,0,6,363,2.2176742553710938,0.9260177612304688
DSB Iba1 42_40X_CA1,1.3333333333333333,1.3333333333333333,0.41379310344827586,1.1538461538461537,3,0,3,145,0.5374908447265625,0.5733489990234375
DSB Iba1 42_40X_CA3,1.3333333333333333,2.0,0.8058252427184466,1.66,4,2,6,103,0.6807327270507812,0.9168624877929688
DSB Iba1 42_40X_CTX1,1.0,1.5,0.5238095238095238,1.1578947368421053,4,2,6,168,0.4649162292480469,0.74462890625
DSB Iba1 42_40X_CTX2,1.0,1.5,0.5225806451612903,1.2272727272727273,10,5,15,155,0.4080772399902344,1.8243789672851562
DSB Iba1 42_40X_CTX3,1.5,1.875,0.7746478873239436,1.375,8,2,10,142,0.6461143493652344,0.9996414184570312
DSB Iba1 42_40X_DG,1.0,2.0,0.8067010309278351,1.4227272727272726,2,2,4,387,1.3035774230957031,0.9884834289550781
DSB Iba1 43_40X_CA1,0.45454545454545453,1.25,0.31543624161073824,1.0681818181818181,4,7,11,149,0.3113746643066406,3.304767608642578
DSB Iba1 43_40X_CA3,0.7142857142857143,1.25,1.2772277227722773,1.7551020408163265,4,3,7,202,2.048969268798828,5.7796478271484375
DSB Iba1 43_40X_CTX1,2.0714285714285716,2.761904761904762,1.4035874439461884,2.143835616438356,21,7,28,222,1.3188362121582031,12.746238708496094
DSB Iba1 43_40X_CTX2,0.5,1.6666666666666667,0.40096618357487923,1.1857142857142857,6,14,20,207,0.3693580627441406,7.944774627685547
