filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 33_40X_CA3,1.1111111111111112,1.6666666666666667,0.9572192513368984,1.4206349206349207,6,3,9,187,1.3813972473144531,1.8873214721679688
DSB Iba1 33_40X_CTX1,0.7,1.75,0.6666666666666666,1.2436974789915967,4,6,10,222,1.5479087829589844,1.194000244140625
DSB Iba1 33_40X_CTX2,1.3571428571428572,1.9,1.2955665024630543,1.9924242424242424,10,4,14,203,1.5409469604492188,2.6653289794921875
DSB Iba1 33_40X_CTX3,0.7777777777777778,1.4,0.8589743589743589,1.5402298850574712,5,4,9,156,0.8223533630371094,2.5826454162597656
DSB Iba1 33_40X_DG,0.7142857142857143,1.6666666666666667,1.738562091503268,2.054054054054054,3,4,7,306,3.1828880310058594,3.2654762268066406
DSB Iba1 34_40X_CA1,3.5,3.5,4.351351351351352,4.535211267605634,12,0,12,148,11.618709564208984,5.395984649658203
DSB Iba1 34_40X_CA3,5.166666666666667,5.166666666666667,5.114942528735632,5.4048582995951415,6,0,6,261,18.45865249633789,4.882526397705078
DSB Iba1 34_40X_CTX1,2.75,3.52,3.3322147651006713,3.87890625,25,7,32,298,9.898662567138672,6.429195404052734
DSB Iba1 34_40X_CTX2,3.473684210526316,3.8823529411764706,3.5267175572519083,3.725806451612903,34,4,38,262,30.911731719970703,9.554862976074219
DSB Iba1 34_40X_CTX3,2.5517241379310347,2.740740740740741,2.3518518518518516,2.5786802030456855,27,2,29,216,8.549880981445312,7.129859924316406
DSB Iba1 34_40X_DG,2.6,2.7083333333333335,4.185929648241206,4.430851063829787,24,1,25,199,13.27676773071289,9.005355834960938
DSB Iba1 35_40X_CA1,0.9,1.8,0.48295454545454547,1.5454545454545454,5,5,10,176,0.7157325744628906,3.268909454345703
DSB Iba1 35_40X_CA3,2.6666666666666665,3.076923076923077,3.5290697674418605,4.046666666666667,26,4,30,172,13.22774887084961,21.718120574951172
DSB Iba1 35_40X_CTX1,1.2727272727272727,2.3333333333333335,0.7037037037037037,1.693069306930693,12,10,22,243,0.7575035095214844,4.521656036376953
DSB Iba1 35_40X_CTX2,2.492424242424242,2.5307692307692307,2.546511627906977,2.692622950819672,130,2,132,258,23.384380340576172,49.62272644042969
DSB Iba1 35_40X_CTX3,2.58974358974359,2.6933333333333334,3.450261780104712,3.6815642458100557,75,3,78,191,13.570690155029297,36.1638069152832
DSB Iba1 35_40X_DG,2.7872340425531914,2.879120879120879,2.9180887372013653,3.1433823529411766,91,3,94,293,13.68703842163086,46.29859924316406
DSB Iba1 36_40X_CA1,1.0,1.375,1.0548780487804879,1.5043478260869565,8,3,11,164,1.4990806579589844,2.2858619689941406
DSB Iba1 36_40X_CA3,0.8571428571428571,2.0,0.9922480620155039,1.471264367816092,3,4,7,129,1.174163818359375,1.1386871337890625
DSB Iba1 36_40X_CTX1,1.6875,2.076923076923077,1.8888888888888888,2.442528735632184,13,3,16,225,2.8151512145996094,3.6052703857421875
DSB Iba1 36_40X_CTX2,1.5,2.0454545454545454,1.2118644067796611,1.7023809523809523,22,8,30,236,2.0681381225585938,4.596138000488281
DSB Iba1 36_40X_CTX3,1.8,2.25,1.106060606060606,1.5755395683453237,8,2,10,198,1.3293266296386719,2.627086639404297
DSB Iba1 36_40X_DG,1.6666666666666667,1.6666666666666667,1.8029739776951672,2.0995670995670994,6,0,6,268,4.043292999267578,1.8873214721679688
DSB Iba1 37_40X_CA1,1.0,1.75,1.244186046511628,2.1616161616161618,4,3,7,171,1.2406349182128906,1.4169692993164062
DSB Iba1 37_40X_CA3,1.1818181818181819,1.625,1.595890410958904,2.647727272727273,8,3,11,146,1.8404960632324219,3.2583236694335938
DSB Iba1 37_40X_CTX1,1.6875,2.076923076923077,1.5362903225806452,2.164772727272727,13,3,16,248,2.520465850830078,2.8922080993652344
DSB Iba1 37_40X_CTX2,2.3846153846153846,2.9523809523809526,2.2654545454545456,2.6176470588235294,21,5,26,275,5.1082611083984375,6.322193145751953
DSB Iba1 37_40X_CTX3,2.0,2.5925925925925926,1.6166666666666667,2.1555555555555554,27,8,35,180,3.800201416015625,5.6529998779296875
DSB Iba1 37_40X_DG,1.625,2.6,2.3022222222222224,2.740740740740741,5,3,8,225,4.963588714599609,2.9592514038085938
DSB Iba1 38_40X_DG,1.0,1.0,1.3728813559322033,1.4210526315789473,8,0,8,59,36.49396896362305,1.7245292663574219
DSB Iba1 39_40X_CA1,1.3333333333333333,2.6666666666666665,0.7457627118644068,1.2054794520547945,3,3,6,118,0.7749557495117188,1.2140274047851562
DSB Iba1 39_40X_CA3,0.6,1.0,0.7522935779816514,1.3442622950819672,3,2,5,109,1.0321617126464844,1.1082649230957031
DSB Iba1 39_40X_CTX1,0.8,2.0,0.4226190476190476,1.1451612903225807,2,3,5,168,0.4506111145019531,0.3711700439453125
DSB Iba1 39_40X_CTX2,0.25,2.0,0.38461538461538464,1.1764705882352942,1,7,8,208,0.3875732421875,0.34961700439453125
DSB Iba1 39_40X_CTX3,0.75,1.5,0.2631578947368421,1.0256410256410255,2,2,4,152,0.2254486083984375,0.2208709716796875
DSB Iba1 39_40X_DG,1.2222222222222223,1.5714285714285714,0.9233870967741935,1.4679487179487178,7,2,9,248,1.4722824096679688,1.7183303833007812
DSB Iba1 40_40X_CA1,0.5,1.0,0.38405797101449274,1.1041666666666667,2,2,4,138,0.4599571228027344,1.3429641723632812
DSB Iba1 40_40X_CA3,0.625,1.0,0.7586206896551724,1.32,5,3,8,87,0.5597114562988281,1.7145156860351562
DSB Iba1 40_40X_CTX1,0.95,1.5833333333333333,0.6402439024390244,1.3636363636363635,12,8,20,164,0.6749153137207031,3.7994384765625
DSB Iba1 40_40X_CTX2,0.9230769230769231,1.7142857142857142,0.6392405063291139,1.2317073170731707,7,6,13,158,0.5100250244140625,3.7548065185546875
DSB Iba1 40_40X_CTX3,1.4545454545454546,1.6,0.6740331491712708,1.2842105263157895,20,2,22,181,0.711822509765625,4.794597625732422
DSB Iba1 40_40X_DG,1.8,2.25,1.217993079584775,1.537117903930131,4,1,5,289,2.08282470703125,0.7130622863769531
DSB Iba1 41_40X_CA1,0.5,1.0,0.6289308176100629,1.0869565217391304,2,2,4,159,0.7174491882324219,0.4645347595214844
